"StoreId","Name","Latitude","Longitude","Address","Street","City","State","Zip_Code","County","Phone","Open Hours","Url","Provider","Updated Date","Country","Stock Ticker"
"199321","North Miami","25.8881","-80.1654","12150 Biscayne Blvd North Miami FL 33181","12150 Biscayne Blvd","North Miami","FL","33181","Miami-Dade","305-892-5500","8:00 am  10:00 pm seven days a week","https://www.wholefoodsmarket.com/stores/northmiami","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6527","Devon","40.0488","-75.4112","821 W. Lancaster Ave Wayne PA 19087","821 W. Lancaster Ave","Wayne","PA","19087","Chester","610-688-9400","8:00am - 9:00pm seven days a week","https://www.wholefoodsmarket.com/stores/Devon","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6774","Woburn","42.4601","-71.1636","400 Cambridge Rd. Woburn MA 01801","400 Cambridge Rd.","Woburn","MA","01801","Middlesex","781-376-9600","8:00am - 9:00pm seven days a week","https://www.wholefoodsmarket.com/stores/woburn","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6604","Lakewood","32.8158","-96.7523","2118 Abrams Road Dallas TX 75214","2118 Abrams Road","Dallas","TX","75214","Dallas","214-824-1744","7:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/lakewood","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6668","Ponce De Leon","33.7756","-84.3662","650 Ponce De Leon Ave Ne Atlanta GA 30308","650 Ponce De Leon Ave Ne","Atlanta","GA","30308","Fulton","404-853-1681","7:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/poncedeleon","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6735","Sugar House","40.7236","-111.859","1131 E. Wilmington Ave. Salt Lake City UT 84106","1131 E. Wilmington Ave.","Salt Lake City","UT","84106","Salt Lake","801-359-7913","7:30am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/Sugarhouse","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6683","Alamo Quarry","29.4956","-98.4812","255 E. Basse Rd, Ste. 130 San Antonio TX 78209","255 E. Basse Rd, Ste. 130","San Antonio","TX","78209","Bexar","210-826-4676","8:00 am to 10:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/quarry","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6775","West Orange","40.8052","-74.2481","235 Prospect Ave West Orange NJ 07052","235 Prospect Ave","West Orange","NJ","07052","Essex","973-669-3196","8:00 am to 10:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/westorange","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6498","Colfax","39.7365","-105.161","14357 W. Colfax Ave. Golden CO 80401","14357 W. Colfax Ave.","Golden","CO","80401","Jefferson","303-277-1339","7:30am to 9:30 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/colfax","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6588","Lincoln Park","41.9087","-87.6526","1550 N. Kingsbury Street Chicago IL 60642","1550 N. Kingsbury Street","Chicago","IL","60642","Cook","312-587-0648","8:00 am to 10:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/lincolnpark","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"299911","Savannah","32.0432","-81.0716","1815 E. Victory Drive Savannah GA 31404","1815 E. Victory Drive","Savannah","GA","31404","Chatham","912-358-5829","9/4/19: Store closed due to weather ,7:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/savannah","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6486","Bishops Corner","41.7847","-72.7454","340 N. Main St. West Hartford CT 06117","340 N. Main St.","West Hartford","CT","06117","Hartford","860-523-7174","8:00am - 9:00pm seven days a week","https://www.wholefoodsmarket.com/stores/bishopscorner","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"1556166","Clearwater","28.0171","-82.7341","27001 Us 19 North Clearwater FL 33761","27001 Us 19 North","Clearwater","FL","33761","Pinellas","727-724-7100","8:00 a.m. to 10:00 p.m. Seven days a week.","https://www.wholefoodsmarket.com/stores/clearwater","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"3952066","Ashburn","39.0685","-77.4844","19800 Belmont Chase Drive Ashburn VA 20147","19800 Belmont Chase Drive","Ashburn","VA","20147","Loudoun","571-223-4440","7:00am to 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/ashburn","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6602","Lake Grove","40.8699","-73.1259","Lake Grove Commons Lake Grove NY 11755","Lake Grove Commons","Lake Grove","NY","11755","Suffolk","631-588-1466","8:00 am to 10:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/lakegrove","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6748","Tarzana","34.1703","-118.541","18700 Ventura Blvd Tarzana CA 91356","18700 Ventura Blvd","Tarzana","CA","91356","Los Angeles","818-578-7840","7:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/tarzana","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6494","Friendship Heights","38.9613","-77.0871","4420 Willard Ave. Chevy Chase MD 20815","4420 Willard Ave.","Chevy Chase","MD","20815","Montgomery","301-657-1520","8:00 am to 10:00 pm. Seven days a week.","https://www.wholefoodsmarket.com/stores/friendshipheights","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6521","Garden City Center","41.7559","-71.4561","151 Sockanosset Cross Road Cranston RI 02920","151 Sockanosset Cross Road","Cranston","RI","02920","Providence","401-942-7600","8:00am - 9:00pm seven days a week","https://www.wholefoodsmarket.com/stores/cranston","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"5683081","University Station","27.3869","-82.4644","5298 University Parkway Sarasota FL 34243","5298 University Parkway","Sarasota","FL","34243","Manatee","941-806-6130","8:00 am to 9:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/universitystation","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"5713506","Midtown Houston","29.7442","-95.3812","515 Elgin St Houston TX 77006","515 Elgin St","Houston","TX","77006","Harris","","Mon-Sun: 7:00 am - 10:00 pm","https://www.wholefoodsmarket.com/stores/midtownhouston","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"4964256","Bedford New Hampshire","42.9547","-71.4764","121 South River Rd Bedford NH 03110","121 South River Rd","Bedford","NH","03110","Hillsborough","603-218-1900","8:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/bedfordnewhampshire","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6461","Sacramento","38.5966","-121.364","4315 Arden Way Sacramento CA 95864","4315 Arden Way","Sacramento","CA","95864","Sacramento","916-488-2800","7:00 AM  9:00 PM Every Day","https://www.wholefoodsmarket.com/stores/sacramento","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6473","Bethesda","38.9662","-77.1042","5269 River Rd Bethesda MD 20816","5269 River Rd","Bethesda","MD","20816","Montgomery","301-984-4860","7:30am - 9:00pm Seven days a week!","https://www.wholefoodsmarket.com/stores/bethesda","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"3990511","Newport News","37.1036","-76.4918","12090 Jefferson Ave. Newport News VA 23606","12090 Jefferson Ave.","Newport News","VA","23606","Newport News city","757-947-2460","8:00 a.m. to 10:00 p.m. Seven days a week.","https://www.wholefoodsmarket.com/stores/newportnews","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6753","Union Square","40.7348","-73.9913","4 Union Square South New York NY 10003","4 Union Square South","New York","NY","10003","New York","212-673-5388","7:00am to 11:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/unionsquare","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"5711256","Porter Ranch","34.2745","-118.581","20209 W. Rinaldi Street Porter Ranch CA 91326","20209 W. Rinaldi Street","Porter Ranch","CA","91326","Los Angeles","818-363-3933","7:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/porterranch","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6554","Green Hills","36.1031","-86.8187","4021 Hillsboro Pike Nashville TN 37215","4021 Hillsboro Pike","Nashville","TN","37215","Davidson","615-440-5100","7:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/greenhills","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6502","Charleston","32.8023","-79.8889","923 Houston Northcutt Blvd Mount Pleasant SC 29464","923 Houston Northcutt Blvd","Mount Pleasant","SC","29464","Charleston","843-971-7240","9/4/19 7:00am-3pm, Regular Hours: 7:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/charleston","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"4128671","Shreveport","32.4442","-93.7269","1380 E 70Th St Shreveport LA 71105","1380 E 70Th St","Shreveport","LA","71105","Caddo Parish","318-462-9895","8:00 am to 9:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/shreveport","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6667","Plano","33.0294","-96.7962","2201 Preston Road Plano TX 75093","2201 Preston Road","Plano","TX","75093","Collin","972-612-6729","7:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/plano","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"5667316","Buffalo","42.9798","-78.8169","Northtown Plaza Amherst NY 14226","Northtown Plaza","Amherst","NY","14226","Erie","716-398-4502","8:00 am to 10:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/buffalo","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6612","Mountain Brook","33.46","-86.7526","3100 Cahaba Village Plaza Birmingham AL 35243","3100 Cahaba Village Plaza","Birmingham","AL","35243","Jefferson","205-912-8400","7:00 am to 10:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/birmingham","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6492","Cary","35.7376","-78.7773","102B New Waverly Place Cary NC 27518","102B New Waverly Place","Cary","NC","27518","Wake","919-816-8830","7:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/cary","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"854256","Hyannis","41.6725","-70.3018","990 Iyannough Road Hyannis MA 02601","990 Iyannough Road","Hyannis","MA","02601","Barnstable","508-418-5900","8:00am - 9:00pm seven days a week","https://www.wholefoodsmarket.com/stores/hyannis","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6747","Tribeca","40.7155","-74.012","270 Greenwich Street New York NY 10007","270 Greenwich Street","New York","NY","10007","New York","212-349-6555","7:00am - 11:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/tribeca","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6767","White Plains","41.0285","-73.7588","110 Bloomingdale Road White Plains NY 10605","110 Bloomingdale Road","White Plains","NY","10605","Westchester","914-288-1300","8:00 am to 10:00 pm Seven days a week","https://www.wholefoodsmarket.com/stores/whiteplains","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6547","Fort Apache","36.1577","-115.288","8855 West Charleston Blvd. Las Vegas NV 89117","8855 West Charleston Blvd.","Las Vegas","NV","89117","Clark","702-254-8655","8:00 am to 10:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/fortapache","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"5708971","Somerville","42.376","-71.1029","45 Beacon Street Somerville MA 02143","45 Beacon Street","Somerville","MA","02143","Middlesex","617-902-9300","8:00 am to 10:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/somerville","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6540","Folsom","38.6489","-121.118","270 Palladio Parkway Folsom CA 95630","270 Palladio Parkway","Folsom","CA","95630","Sacramento","916-984-8500","8:00 AM - 9:00 PM Every Day","https://www.wholefoodsmarket.com/stores/Folsom","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"43216","Roaring Fork","39.3869","-107.083","340 Reed Street Basalt CO 81621","340 Reed Street","Basalt","CO","81621","Eagle","970-927-1500","7:30am to 9:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/roaringfork","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6579","Harbor East","39.284","-76.5995","1001 Fleet Street Baltimore MD 21202","1001 Fleet Street","Baltimore","MD","21202","Baltimore city","410-528-1640","7:00am-10:00pm Monday-Friday; 8:00am-10:00pm Saturday & Sunday","https://www.wholefoodsmarket.com/stores/HarborEast","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"5681721","365 Fort Greene","40.6864","-73.9784","292 Ashland Place Brooklyn NY 11217","292 Ashland Place","Brooklyn","NY","11217","Kings","718-290-1010","8:00 a.m. to 11:00 p.m. Seven days a week","https://www.wholefoodsmarket.com/stores/fortgreene","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"5612901","Montgomery","32.3586","-86.1728","1450 Taylor Rd Montgomery AL 36117","1450 Taylor Rd","Montgomery","AL","36117","Montgomery","334-523-2940","8:00am - 9:00pm seven days a week","https://www.wholefoodsmarket.com/stores/montgomery","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6528","Dedham","42.233","-71.178","300 Legacy Place Dedham MA 02026","300 Legacy Place","Dedham","MA","02026","Norfolk","781-329-7100","8:00 am to 10:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/dedham","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6732","Haight Street","37.7696","-122.453","690 Stanyan Street San Francisco CA 94117","690 Stanyan Street","San Francisco","CA","94117","San Francisco","415-876-6740","8:00 AM - 10:00 PM Every Day","https://www.wholefoodsmarket.com/stores/haightstreet","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"5644001","Riverdale Park","38.9692","-76.9366","6621-B Baltimore Ave Riverdale Park MD 20737","6621-B Baltimore Ave","Riverdale Park","MD","20737","Prince George's","240-487-7575","7:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/riverdalepark","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"288906","Charlestown","42.3756","-71.0663","51 Austin St. Charlestown MA 02129","51 Austin St.","Charlestown","MA","02129","Suffolk","617-337-9700","7:30am to 10pm seven days a week","https://www.wholefoodsmarket.com/stores/charlestown","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"5703451","South Capitol Hill","38.8803","-77.0051","101 H St. Se Washington DC 20003","101 H St. Se","Washington","DC","20003","District of Columbia","202-469-7280","7:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/southcapitolhill","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6506","Chattanooga","35.0634","-85.3142","301 Manufacturers Rd Chattanooga TN 37405","301 Manufacturers Rd","Chattanooga","TN","37405","Hamilton","423-702-7300","7:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/chattanooga","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6649","Oracle","32.3365","-110.978","7133 N Oracle Rd Tucson AZ 85704","7133 N Oracle Rd","Tucson","AZ","85704","Pima","520-352-0111","7:00am - 10:00pm Seven days a week.","https://www.wholefoodsmarket.com/stores/oracle","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"5606126","Winter Park North","28.636","-81.3592","1030 N. Orlando Ave Winter Park FL 32789","1030 N. Orlando Ave","Winter Park","FL","32789","Orange","407-377-6040","8:00am to 10:00pm seven days a week","https://www.wholefoodsmarket.com/stores/winterparknorth","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"5708981","Jackson","32.3555","-90.1509","4500 I-55 North Suite 99 Jackson MS 39211","4500 I-55 North Suite 99","Jackson","MS","39211","Hinds","601-608-0405","8:00am - 10:00pm seven days a week.","https://www.wholefoodsmarket.com/stores/JKN","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6496","Glen Mills","39.8632","-75.5431","475 Wilmington Glen Mills PA 19342","475 Wilmington","Glen Mills","PA","19342","Delaware","610-358-1133","7:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/GlenMills","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"3247201","Streeterville","41.8916","-87.6207","255 E. Grand Ave Chicago IL 60611","255 E. Grand Ave","Chicago","IL","60611","Cook","312-379-7900","7:00 a.m. to 10:00 p.m. Seven days a week.","https://www.wholefoodsmarket.com/stores/streeterville","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"5709686","Evergreen Park","41.7182","-87.682","9600 S. Western Ave Evergreen Park IL 60805","9600 S. Western Ave","Evergreen Park","IL","60805","Cook","708-931-3030","8:00 am to 9:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/evergreenpark","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"5700501","Burbank","34.1544","-118.337","3401 West Olive Avenue Burbank CA 91505","3401 West Olive Avenue","Burbank","CA","91505","Los Angeles","818-239-5380","7:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/burbank","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"5699571","365 Upland","34.1229","-117.692","2153 W. Baseline Rd. Upland CA 91784","2153 W. Baseline Rd.","Upland","CA","91784","San Bernardino","909-579-2670","7:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/upland","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6523","Coral Springs","26.2426","-80.2568","810 University Drive Coral Springs FL 33071","810 University Drive","Coral Springs","FL","33071","Broward","954-796-5800","8:00 am to 10:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/coralsprings","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6613","Millburn - Union","40.7168","-74.287","2245 Springfield Ave. Vauxhall NJ 07088","2245 Springfield Ave.","Vauxhall","NJ","07088","Union","908-688-1455","8:00 am to 10:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/Millburn","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"3959571","Easton","40.057","-82.9096","4100 Easton Gateway Drive Columbus OH 43219","4100 Easton Gateway Drive","Columbus","OH","43219","Franklin","614-536-0570","8:00am-10:00pm, Seven days a week","https://www.wholefoodsmarket.com/stores/easton","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"5704416","365 Northside Buckhead","33.8506","-84.4291","3535 Northside Parkway Atlanta GA 30327","3535 Northside Parkway","Atlanta","GA","30327","Fulton","470-552-3040","7:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/northsidebuckhead","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"3995591","Westchase","29.7349","-95.5706","11041 Westheimer Rd. Houston TX 77042","11041 Westheimer Rd.","Houston","TX","77042","Harris","713-784-7776","8:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/westchase","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"3247576","West Loop","41.8822","-87.647","1 N. Halsted Street Chicago IL 60661","1 N. Halsted Street","Chicago","IL","60661","Cook","312-207-8400","7:00 am to 10:00 pm Seven days a week","https://www.wholefoodsmarket.com/stores/westloop","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"5621311","El Paso","31.834","-106.548","100 Pitt Street El Paso TX 79912","100 Pitt Street","El Paso","TX","79912","El Paso","915-236-1420","8:00 am to 10:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/elpaso","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"2817996","Pompano Beach","26.2613","-80.1013","2411 N Federal Highway Pompano Beach FL 33062","2411 N Federal Highway","Pompano Beach","FL","33062","Broward","954-786-3500","7:00am-10:00pm Monday-Saturday, 8:00am-10:00pm Sunday","https://www.wholefoodsmarket.com/stores/pompanobeach","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"3169376","West Palm Beach","26.7207","-80.0893","1845 Palm Beach Lakes Boulevard West Palm Beach FL 33401","1845 Palm Beach Lakes Boulevard","West Palm Beach","FL","33401","Palm Beach","561-471-3800","8:00 a.m. to 10:00 p.m. Seven days a week","https://www.wholefoodsmarket.com/stores/westpalmbeach","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6709","Sebastopol","38.4038","-122.824","6910 Mckinley St Sebastopol CA 95472","6910 Mckinley St","Sebastopol","CA","95472","Sonoma","707-829-9801","8:00 AM - 9:00 PM | Whole Body Store: 9:00 AM - 8:00 PM Every Day","https://www.wholefoodsmarket.com/stores/Sebastopol","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6585","Jericho","40.789","-73.5346","429 North Broadway Jericho NY 11753","429 North Broadway","Jericho","NY","11753","Nassau","516-932-1733","7:30am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/Jericho","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6700","River Forest","41.8874","-87.8063","7245 Lake St River Forest IL 60305","7245 Lake St","River Forest","IL","60305","Cook","708-366-1045","8:00 am to 10:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/riverforest","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6652","Palo Alto","37.4424","-122.16","774 Emerson Street Palo Alto CA 94301","774 Emerson Street","Palo Alto","CA","94301","Santa Clara","650-326-8676","8:00 AM - 10:00 PM Every Day","https://www.wholefoodsmarket.com/stores/paloalto","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"5682821","Exton","40.0301","-75.628","175 N. Pottstown Pike Exton PA 19341","175 N. Pottstown Pike","Exton","PA","19341","Chester","610-423-6360","7:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/exton","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6647","Thousand Oaks","34.1877","-118.873","740 North Moorpark Rd Thousand Oaks CA 91360","740 North Moorpark Rd","Thousand Oaks","CA","91360","Ventura","805-777-4730","8:00 am to 10:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/thousandoaks","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6688","Rose City","40.7534","-74.4054","222 Main St Madison NJ 07940","222 Main St","Madison","NJ","07940","Morris","973-822-8444","8:00 am to 10:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/MadisonNJ","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6733","St Paul","44.9467","-93.1667","1575 Selby Ave. Saint Paul MN 55104","1575 Selby Ave.","Saint Paul","MN","55104","Ramsey","651-690-0197","8:00 am to 10:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/stpaul","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6614","Mcewen","35.9342","-86.8249","1566 West Mcewen Drive Franklin TN 37067","1566 West Mcewen Drive","Franklin","TN","37067","Williamson","615-550-5660","7:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/mcewen","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6592","Kentlands","39.1226","-77.2378","316 Kentlands Blvd Gaithersburg MD 20878","316 Kentlands Blvd","Gaithersburg","MD","20878","Montgomery","301-258-9500","7.30am to 9:00pm seven days a week","https://www.wholefoodsmarket.com/stores/kentlands","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6601","Los Gatos","37.2365","-121.961","15980 Los Gatos Blvd Los Gatos CA 95032","15980 Los Gatos Blvd","Los Gatos","CA","95032","Santa Clara","408-358-4434","7:00 AM - 9:00 PM Every Day","https://www.wholefoodsmarket.com/stores/losgatos","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"5637911","H Street","38.9005","-76.9976","600 H Street, Ne Washington DC 20002","600 H Street, Ne","Washington","DC","20002","District of Columbia","202-469-7410","7:00am - 11:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/hstreet","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6456","Arabella Station","29.9207","-90.1178","5600 Magazine Street New Orleans LA 70115","5600 Magazine Street","New Orleans","LA","70115","Orleans Parish","504-899-9119","8:00am - 9:00pm seven days a week","https://www.wholefoodsmarket.com/stores/arabellastation","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"5595501","Central West End","38.6419","-90.2615","4577 West Pine Blvd Saint Louis MO 63108","4577 West Pine Blvd","Saint Louis","MO","63108","St. Louis city","314-474-7300","8:00 am to 10:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/centralwestend","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"908661","San Luis Obispo","35.2508","-120.687","1531 Froom Ranch Way San Luis Obispo CA 93405","1531 Froom Ranch Way","San Luis Obispo","CA","93405","San Luis Obispo","805-785-0194","8:00 am to 10:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/sanluisobispo","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6557","Greenwich","41.0331","-73.6239","90 E. Putnam Ave. Greenwich CT 06830","90 E. Putnam Ave.","Greenwich","CT","06830","Fairfield","203-661-0631","7:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/greenwich","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"7757","Edina","44.8678","-93.328","7401 France Ave S Edina MN 55435","7401 France Ave S","Edina","MN","55435","Hennepin","952-830-3500","8:00 am to 10:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/edina","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"3178921","South End","42.3454","-71.0628","348 Harrison Avenue Boston MA 02118","348 Harrison Avenue","Boston","MA","02118","Suffolk","617-904-1000","7:00am to 10:00pm seven days a week.","https://www.wholefoodsmarket.com/stores/southend","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6519","Cranbrook","42.2484","-83.758","990 W. Eisenhower Parkway Ann Arbor MI 48103","990 W. Eisenhower Parkway","Ann Arbor","MI","48103","Washtenaw","734-997-7500","8:00 am to 10:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/Cranbrook","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6497","Santa Fe (Cerrillos)","35.6791","-105.95","753 Cerrillos Rd Santa Fe NM 87505","753 Cerrillos Rd","Santa Fe","NM","87505","Santa Fe","505-992-1700","7:00am to 10:00 pm. Seven days a week","https://www.wholefoodsmarket.com/stores/Cerrillos","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6595","La Jolla","32.8687","-117.231","8825 Villa La Jolla Dr La Jolla CA 92037","8825 Villa La Jolla Dr","La Jolla","CA","92037","San Diego","858-642-6700","7:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/lajolla","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"6664","Arlington Tx","32.7669","-97.0991","801 East Lamar Blvd. Arlington TX 76011","801 East Lamar Blvd.","Arlington","TX","76011","Tarrant","817-461-9362","8:00am10:00pm seven days a week","https://www.wholefoodsmarket.com/stores/arlington-tx","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
"4882086","East Lansing","42.7283","-84.453","2750 E. Grand River Ave. East Lansing MI 48823","2750 E. Grand River Ave.","East Lansing","MI","48823","Ingham","517-319-2000","8:00am - 10:00pm Seven days a week","https://www.wholefoodsmarket.com/stores/eastlansing","Whole Foods Market","2020-01-22","USA","AMZN:NASDAQ"
